timestamp,value1,value2,value3,value4,value5,value6
96.6,4.999999993761077e-6,1.034054018920791e-15,6.238923586344527e-15,0.0,91.05274942630992,0.0
96.7,4.999999993735152e-6,1.0390063281690856e-15,6.264849124406018e-15,0.0,91.17693689161652,0.0
96.8,4.999999993709106e-6,1.0441671535103045e-15,6.29089344972095e-15,0.0,91.30111659818915,0.0
96.9,4.999999993682936e-6,1.0495641293315105e-15,6.317063902922286e-15,0.0,91.42528386246013,0.0
97.0,4.999999993656629e-6,1.0552092434443852e-15,6.3433711918238915e-15,0.0,91.54943234175364,0.0
97.1,4.999999993630178e-6,1.0611027721355253e-15,6.369821729292874e-15,0.0,91.67355888042093,0.0
97.2,4.999999993603578e-6,1.067244991691527e-15,6.396421928196333e-15,0.0,91.79766032281326,0.0
97.3,4.999999993576822e-6,1.0736361783989856e-15,6.423178201401364e-15,0.0,91.92173351328192,0.0
97.4,4.999999993549903e-6,1.0802766085444977e-15,6.450096961775072e-15,0.0,92.04577529617814,0.0
97.5,4.999999993522815e-6,1.087166558414658e-15,6.477184622184553e-15,0.0,92.16978251585317,0.0
97.6,4.999999993495552e-6,1.094306304296063e-15,6.504447595496909e-15,0.0,92.2937520166583,0.0
97.7,4.9999999934681075e-6,1.1016961224753099e-15,6.531892294579244e-15,0.0,92.41768064294479,0.0
97.8,4.999999993440474e-6,1.109336289238992e-15,6.5595251322986496e-15,0.0,92.54156523906389,0.0
97.9,4.999999993412646e-6,1.1172270808737084e-15,6.587352521522235e-15,0.0,92.66540264936685,0.0
98.0,4.999999993384619e-6,1.1253687736660518e-15,6.6153808751170935e-15,0.0,92.78918971820494,0.0
98.1,4.999999993356383e-6,1.1337616439026195e-15,6.6436166059503276e-15,0.0,92.91292328992942,0.0
98.2,4.999999993327933e-6,1.142405967870009e-15,6.672066126889041e-15,0.0,93.03660020889156,0.0
98.3,4.9999999932992625e-6,1.1513020218548132e-15,6.700735850800327e-15,0.0,93.16021731944262,0.0
98.4,4.999999993270367e-6,1.1604466923853426e-15,6.729632831781975e-15,0.0,93.28377123352452,0.0
98.5,4.999999993241233e-6,1.1698110974183586e-15,6.758766590052456e-15,0.0,93.40725835824546,0.0
98.6,4.999999993211858e-6,1.1793761737187153e-15,6.78814077521359e-15,0.0,93.53067837655408,0.0
98.7,4.999999993182241e-6,1.1891266467646235e-15,6.817757996842484e-15,0.0,93.65403144084326,0.0
98.8,4.999999993152378e-6,1.1990472420342888e-15,6.8476208645162315e-15,0.0,93.77731770350574,0.0
98.9,4.999999993122267e-6,1.2091226850059235e-15,6.877731987811942e-15,0.0,93.90053731693443,0.0
99.0,4.9999999930919055e-6,1.2193377011577329e-15,6.908093976306709e-15,0.0,94.02369043352206,0.0
99.1,4.99999999306129e-6,1.229677015967928e-15,6.93870943957764e-15,0.0,94.14677720566154,0.0
99.2,4.9999999930304185e-6,1.240125354914719e-15,6.9695809872018376e-15,0.0,94.26979778574562,0.0
99.3,4.999999992999289e-6,1.2506674434763115e-15,7.000711228756398e-15,0.0,94.39275232616714,0.0
99.4,4.999999992967897e-6,1.261288007130918e-15,7.0321027738184295e-15,0.0,94.51564097931896,0.0
99.5,4.999999992936241e-6,1.271971771356744e-15,7.063758231965025e-15,0.0,94.63846389759384,0.0
99.6,4.999999992904319e-6,1.282703461632e-15,7.09568021277329e-15,0.0,94.76122123338462,0.0
99.7,4.999999992872129e-6,1.2934678034348965e-15,7.127871325820334e-15,0.0,94.88391313908416,0.0
99.8,4.999999992839666e-6,1.304249522243639e-15,7.160334180683246e-15,0.0,95.00653976708524,0.0
99.9,4.999999992806929e-6,1.3150333435364401e-15,7.193071386939137e-15,0.0,95.12910126978069,0.0
100.0,4.999999992773918e-6,1.3257915211954263e-15,7.226081450696108e-15,0.0,95.25160068884205,0.0
100.1,4.99999999274064e-6,1.336504387541748e-15,7.259359561959263e-15,0.0,95.37404298563372,0.0
100.2,4.999999992707095e-6,1.347176533087424e-15,7.292905185265346e-15,0.0,95.49642985415983,0.0
100.3,4.999999992673282e-6,1.3578126541359796e-15,7.326717810445402e-15,0.0,95.61876296995321,0.0
100.4,4.999999992639203e-6,1.3684174469909468e-15,7.360796927330502e-15,0.0,95.7410440085469,0.0
100.5,4.999999992604858e-6,1.3789956079558509e-15,7.395142025751693e-15,0.0,95.86327464547372,0.0
100.6,4.9999999925702475e-6,1.3895518333342221e-15,7.429752595540038e-15,0.0,95.9854565562667,0.0
100.7,4.999999992535372e-6,1.4000908194295903e-15,7.464628126526603e-15,0.0,96.10759141645875,0.0
100.8,4.999999992500232e-6,1.4106172625454815e-15,7.499768108542431e-15,0.0,96.2296809015828,0.0
100.9,4.9999999924648275e-6,1.421135858985427e-15,7.535172031418595e-15,0.0,96.35172668717182,0.0
101.0,4.99999999242916e-6,1.4316513050529524e-15,7.570839384986139e-15,0.0,96.4737304487587,0.0
101.1,4.99999999239323e-6,1.4421682970515876e-15,7.60676965907613e-15,0.0,96.5956938618764,0.0
101.2,4.9999999923570375e-6,1.4526915312848634e-15,7.642962343519627e-15,0.0,96.71761860205788,0.0
101.3,4.999999992320583e-6,1.4632257040563045e-15,7.679416928147683e-15,0.0,96.83950634483604,0.0
101.4,4.999999992283867e-6,1.4737755116694431e-15,7.71613290279136e-15,0.0,96.96135876574388,0.0
101.5,4.99999999224689e-6,1.4843492481937648e-15,7.753109525249428e-15,0.0,97.08317759758908,0.0
101.6,4.999999992209655e-6,1.4949897183909804e-15,7.790345462915854e-15,0.0,97.20496432036556,0.0
101.7,4.9999999921721564e-6,1.5057167144127981e-15,7.827844037625344e-15,0.0,97.32671849252041,0.0
101.8,4.999999992134391e-6,1.5165410647283392e-15,7.865609475101906e-15,0.0,97.44843936998467,0.0
101.9,4.999999992096355e-6,1.52747359780673e-15,7.903646001069578e-15,0.0,97.57012620868942,0.0
102.0,4.9999999920580425e-6,1.5385251421170907e-15,7.941957841252372e-15,0.0,97.6917782645656,0.0
102.1,4.999999992019451e-6,1.5497065261285463e-15,7.980549221374317e-15,0.0,97.81339479354428,0.0
102.2,4.999999991980575e-6,1.5610285783102224e-15,8.019424367159447e-15,0.0,97.93497505155653,0.0
102.3,4.999999991941413e-6,1.5725021271312391e-15,8.058587504331772e-15,0.0,98.05651829453336,0.0
102.4,4.999999991901957e-6,1.5841380010607232e-15,8.098042858615325e-15,0.0,98.17802377840579,0.0
102.5,4.999999991862205e-6,1.5959470285677944e-15,8.137794655734124e-15,0.0,98.29949075910486,0.0
102.6,4.999999991822153e-6,1.6079400381215785e-15,8.177847121412194e-15,0.0,98.4209184925616,0.0
102.7,4.999999991781795e-6,1.6201278581912005e-15,8.218204481373568e-15,0.0,98.54230623470706,0.0
102.8,4.999999991741129e-6,1.6325213172457806e-15,8.258870961342255e-15,0.0,98.66365324147223,0.0
102.9,4.999999991700149e-6,1.6451312437544456e-15,8.299850787042297e-15,0.0,98.7849587687882,0.0
103.0,4.999999991658851e-6,1.6579684661863153e-15,8.3411481841977e-15,0.0,98.90622207258595,0.0
103.1,4.999999991617233e-6,1.6710438130105152e-15,8.3827673785325e-15,0.0,99.02744240879655,0.0
103.2,4.999999991575287e-6,1.684368112696171e-15,8.424712595770722e-15,0.0,99.14861903335103,0.0
103.3,4.999999991533007e-6,1.6979434786695181e-15,8.466991790826412e-15,0.0,99.26974986221435,0.0
103.4,4.9999999914903855e-6,1.7117589117218075e-15,8.509614639352556e-15,0.0,99.39083256532382,0.0
103.5,4.999999991447414e-6,1.725808425840876e-15,8.552586296135745e-15,0.0,99.51186666438531,0.0
103.6,4.999999991404088e-6,1.7400860715380062e-15,8.595911895102174e-15,0.0,99.63285168910105,0.0
103.7,4.999999991360404e-6,1.7545858993244804e-15,8.63959657017804e-15,0.0,99.75378716917312,0.0
103.8,4.999999991316355e-6,1.7693019597115751e-15,8.683645455289523e-15,0.0,99.8746726343037,0.0
103.9,4.999999991271937e-6,1.7842283032105753e-15,8.728063684362831e-15,0.0,99.99550761419496,0.0
104.0,4.999999991227144e-6,1.7993589803327564e-15,8.772856391324138e-15,0.0,100.116291638549,0.0
104.1,4.999999991181971e-6,1.8146880415894016e-15,8.818028710099648e-15,0.0,100.23702423706798,0.0
104.2,4.999999991136414e-6,1.8302095374917934e-15,8.863585774615557e-15,0.0,100.3577049394541,0.0
104.3,4.999999991090467e-6,1.8459175185512075e-15,8.909532718798045e-15,0.0,100.47833327540944,0.0
104.4,4.999999991044125e-6,1.86180603527893e-15,8.955874676573315e-15,0.0,100.59890877463619,0.0
104.5,4.999999990997383e-6,1.8778691381862357e-15,9.002616781867551e-15,0.0,100.71943096683646,0.0
104.6,4.999999990950236e-6,1.8941008777844072e-15,9.049764168606947e-15,0.0,100.83989938171241,0.0
104.7,4.9999999909026785e-6,1.9104906846605396e-15,9.09732106154983e-15,0.0,100.96031405097473,0.0
104.8,4.99999999085471e-6,1.92702383121255e-15,9.145289452872497e-15,0.0,101.08067632050793,0.0
104.9,4.999999990806326e-6,1.9437018329606944e-15,9.193673090415314e-15,0.0,101.2009866497411,0.0
105.0,4.999999990757524e-6,1.9605270764612777e-15,9.242475853412672e-15,0.0,101.32124542785637,0.0
105.1,4.999999990708299e-6,1.977501948270612e-15,9.291701621098974e-15,0.0,101.44145304403601,0.0
105.2,4.999999990658646e-6,1.994628834945009e-15,9.341354272708633e-15,0.0,101.56160988746224,0.0
105.3,4.999999990608562e-6,2.0119101230407736e-15,9.391437687476036e-15,0.0,101.68171634731725,0.0
105.4,4.999999990558044e-6,2.029348199114219e-15,9.441955744635599e-15,0.0,101.80177281278327,0.0
105.5,4.999999990507087e-6,2.046945449721651e-15,9.49291232342171e-15,0.0,101.92177967304251,0.0
105.6,4.999999990455689e-6,2.0647042614193807e-15,9.544311303068774e-15,0.0,102.04173731727718,0.0
105.7,4.999999990403843e-6,2.08262702076372e-15,9.596156562811206e-15,0.0,102.16164613466952,0.0
105.8,4.999999990351547e-6,2.1007161143109736e-15,9.648451981883391e-15,0.0,102.28150651440171,0.0
105.9,4.999999990298799e-6,2.118973928617456e-15,9.701201439519744e-15,0.0,102.401318845656,0.0
106.0,4.999999990245591e-6,2.1374028502394716e-15,9.754408814954652e-15,0.0,102.52108351761458,0.0
106.1,4.999999990191921e-6,2.1560052657333316e-15,9.808077987422527e-15,0.0,102.64080091945966,0.0
106.2,4.9999999901377874e-6,2.174784824028119e-15,9.86221273264042e-15,0.0,102.76047144726085,0.0
106.3,4.9999999900831835e-6,2.1937650938972658e-15,9.916816055575919e-15,0.0,102.88009542073075,0.0
106.4,4.999999990028105e-6,2.212959240565292e-15,9.971893766777551e-15,0.0,102.99967268405592,0.0
106.5,4.9999999899725466e-6,2.232373856696425e-15,1.0027452466630291e-14,0.0,103.11920299175675,0.0
106.6,4.999999989916501e-6,2.252015534954902e-15,1.0083498755519142e-14,0.0,103.23868609835363,0.0
106.7,4.99999998985996e-6,2.2718908680049595e-15,1.0140039233829105e-14,0.0,103.35812175836698,0.0
106.8,4.99999998980292e-6,2.292006448510825e-15,1.0197080501945155e-14,0.0,103.47750972631717,0.0
106.9,4.999999989745371e-6,2.3123688691367392e-15,1.0254629160252301e-14,0.0,103.5968497567246,0.0
107.0,4.999999989687308e-6,2.3329847225469296e-15,1.0312691809135522e-14,0.0,103.71614160410967,0.0
107.1,4.999999989628725e-6,2.3538606014056324e-15,1.0371275048979818e-14,0.0,103.83538502299278,0.0
107.2,4.999999989569615e-6,2.375003098377085e-15,1.0430385480170192e-14,0.0,103.95457976789433,0.0
107.3,4.999999989509971e-6,2.3964188061255154e-15,1.0490029703091618e-14,0.0,104.0737255933347,0.0
107.4,4.999999989449786e-6,2.418114317315163e-15,1.0550214318129107e-14,0.0,104.19282225383432,0.0
107.5,4.999999989389054e-6,2.4400962246102552e-15,1.0610945925667634e-14,0.0,104.31186950391353,0.0
107.6,4.999999989327769e-6,2.4623711206750295e-15,1.0672231126092202e-14,0.0,104.43086709809276,0.0
107.7,4.999999989265924e-6,2.4849455981737226e-15,1.0734076519787812e-14,0.0,104.54981479089243,0.0
107.8,4.999999989203512e-6,2.507826249770562e-15,1.0796488707139439e-14,0.0,104.6687123368329,0.0
107.9,4.999999989140525e-6,2.5310188624512516e-15,1.0859474366391626e-14,0.0,104.78755945014011,0.0
108.0,4.999999989076958e-6,2.5545145933548694e-15,1.092304187670924e-14,0.0,104.90635521465373,0.0
108.1,4.9999999890128e-6,2.57831122750554e-15,1.0987199649832111e-14,0.0,105.02509928316768,0.0
108.2,4.999999988948044e-6,2.6024115298589865e-15,1.1051955706965082e-14,0.0,105.14379158954422,0.0
108.3,4.999999988882682e-6,2.626818265370922e-15,1.1117318069312961e-14,0.0,105.26243206764562,0.0
108.4,4.999999988816706e-6,2.651534198997071e-15,1.11832947580806e-14,0.0,105.38102065133418,0.0
108.5,4.999999988750107e-6,2.676562095693148e-15,1.1249893794472806e-14,0.0,105.4995572744721,0.0
108.6,4.999999988682877e-6,2.701904720414875e-15,1.131712319969442e-14,0.0,105.61804187092167,0.0
108.7,4.99999998861501e-6,2.727564838117975e-15,1.1384990994950282e-14,0.0,105.73647437454521,0.0
108.8,4.9999999885464954e-6,2.7535452137581606e-15,1.1453505201445205e-14,0.0,105.85485471920492,0.0
108.9,4.999999988477326e-6,2.7798486122911588e-15,1.1522673840384036e-14,0.0,105.97318283876311,0.0
109.0,4.999999988407496e-6,2.8064777986726806e-15,1.1592504932971587e-14,0.0,106.09145866708201,0.0
109.1,4.999999988336994e-6,2.83343553785845e-15,1.1663006500412695e-14,0.0,106.20968213802392,0.0
109.2,4.999999988265814e-6,2.86072459480419e-15,1.17341865639122e-14,0.0,106.3278531854511,0.0
109.3,4.999999988193948e-6,2.8883477344656123e-15,1.1806053144674917e-14,0.0,106.4459717432258,0.0
109.4,4.9999999881213865e-6,2.916307721798445e-15,1.1878614263905692e-14,0.0,106.56403774521033,0.0
109.5,4.9999999880481224e-6,2.9446073217583982e-15,1.1951877942809336e-14,0.0,106.6820511252669,0.0
109.6,4.999999987974148e-6,2.973249299301196e-15,1.2025852202590688e-14,0.0,106.8000118172578,0.0
109.7,4.9999999878994554e-6,3.002237576626963e-15,1.2100544781098492e-14,0.0,106.91791980430303,0.0
109.8,4.999999987824037e-6,3.0315841451756765e-15,1.217596279303868e-14,0.0,107.03577531594247,0.0
109.9,4.999999987747884e-6,3.0612976374737565e-15,1.2252116356520275e-14,0.0,107.1535782822737,0.0
110.0,4.999999987670984e-6,3.091385552406151e-15,1.2329016033243913e-14,0.0,107.27132857323058,0.0
110.1,4.999999987593328e-6,3.1218553888578208e-15,1.2406672384910259e-14,0.0,107.38902605874699,0.0
110.2,4.999999987514904e-6,3.152714645713727e-15,1.2485095973219976e-14,0.0,107.50667060875689,0.0
110.3,4.999999987435703e-6,3.183970821858817e-15,1.2564297359873695e-14,0.0,107.62426209319412,0.0
110.4,4.999999987355713e-6,3.2156314161780556e-15,1.2644287106572096e-14,0.0,107.74180038199258,0.0
110.5,4.9999999872749245e-6,3.247703927556391e-15,1.2725075775015808e-14,0.0,107.85928534508615,0.0
110.6,4.999999987193326e-6,3.280195854878783e-15,1.2806673926905493e-14,0.0,107.97671685240871,0.0
110.7,4.999999987110908e-6,3.313114697030194e-15,1.2889092123941821e-14,0.0,108.09409477389418,0.0
110.8,4.9999999870276595e-6,3.34646795289557e-15,1.2972340927825423e-14,0.0,108.21141897947643,0.0
110.9,4.9999999869435694e-6,3.3802631213598775e-15,1.3056430900256973e-14,0.0,108.32868933908935,0.0
111.0,4.999999986858628e-6,3.414507701308063e-15,1.3141372602937103e-14,0.0,108.44590572266682,0.0
111.1,4.9999999867728245e-6,3.449209191625088e-15,1.3227176597566479e-14,0.0,108.56306800014275,0.0
111.2,4.999999986686147e-6,3.4843750911959133e-15,1.3313853445845765e-14,0.0,108.68017604145102,0.0
111.3,4.9999999865985865e-6,3.5200128989054855e-15,1.3401413709475595e-14,0.0,108.79722971652551,0.0
111.4,4.9999999865101325e-6,3.556130113638771e-15,1.3489867950156642e-14,0.0,108.91422889530014,0.0
111.5,4.999999986420774e-6,3.59273252197679e-15,1.3579226541751321e-14,0.0,109.03117341253648,0.0
111.6,4.9999999863305e-6,3.629822965875971e-15,1.3669501157725086e-14,0.0,109.14806303014575,0.0
111.7,4.999999986239295e-6,3.667409870597283e-15,1.3760705844996132e-14,0.0,109.26489761130627,0.0
111.8,4.999999986147146e-6,3.70550205627233e-15,1.3852854751838069e-14,0.0,109.38167702686499,0.0
111.9,4.999999986054038e-6,3.744108343032739e-15,1.394596202652456e-14,0.0,109.49840114766894,0.0
112.0,4.999999985959958e-6,3.783237551010113e-15,1.4040041817329209e-14,0.0,109.61506984456506,0.0
112.1,4.9999999858648925e-6,3.822898500336073e-15,1.4135108272525668e-14,0.0,109.73168298840034,0.0
112.2,4.999999985768825e-6,3.863100011142241e-15,1.423117554038758e-14,0.0,109.8482404500218,0.0
112.3,4.9999999856717435e-6,3.903850903560219e-15,1.4328257769188556e-14,0.0,109.9647421002764,0.0
112.4,4.999999985573632e-6,3.945159997721634e-15,1.4426369107202255e-14,0.0,110.08118781001113,0.0
112.5,4.999999985474477e-6,3.987036113758092e-15,1.452552370270229e-14,0.0,110.19757745007298,0.0
112.6,4.999999985374265e-6,4.029488071801211e-15,1.4625735703962304e-14,0.0,110.31391089130892,0.0
112.7,4.999999985272982e-6,4.0725246919826134e-15,1.4727019259255944e-14,0.0,110.43018800456598,0.0
112.8,4.999999985170613e-6,4.116154794433903e-15,1.4829388516856823e-14,0.0,110.5464086606911,0.0
112.9,4.999999985067144e-6,4.160387199286705e-15,1.4932857625038602e-14,0.0,110.66257273053131,0.0
113.0,4.99999998496256e-6,4.205230726672626e-15,1.5037440732074878e-14,0.0,110.77868008493354,0.0
113.1,4.999999984856849e-6,4.250694196723284e-15,1.5143151986239312e-14,0.0,110.89473059474481,0.0
113.2,4.9999999847499955e-6,4.296786429570301e-15,1.525000553580555e-14,0.0,111.01072413081214,0.0
113.3,4.999999984641985e-6,4.343516245345281e-15,1.5358015529047188e-14,0.0,111.12666056398244,0.0
113.4,4.999999984532806e-6,4.3908924675781664e-15,1.5467196015438796e-14,0.0,111.24253976869333,0.0
113.5,4.999999984422442e-6,4.438925100264427e-15,1.557755994198613e-14,0.0,111.35836170822513,0.0
113.6,4.999999984310876e-6,4.4876269330673386e-15,1.5689125330635208e-14,0.0,111.47412628780107,0.0
113.7,4.999999984198089e-6,4.537011151312497e-15,1.5801911912481562e-14,0.0,111.58983336993174,0.0
113.8,4.999999984084062e-6,4.58709094032547e-15,1.591593941862066e-14,0.0,111.70548281712755,0.0
113.9,4.999999983968774e-6,4.637879485431857e-15,1.603122758014804e-14,0.0,111.82107449189907,0.0
114.0,4.999999983852205e-6,4.6893899719572265e-15,1.6147796128159187e-14,0.0,111.93660825675678,0.0
114.1,4.999999983734337e-6,4.741635585227173e-15,1.6265664793749613e-14,0.0,112.05208397421119,0.0
114.2,4.9999999836151475e-6,4.794629510567284e-15,1.6384853308014845e-14,0.0,112.16750150677278,0.0
114.3,4.999999983494621e-6,4.848384933303133e-15,1.6505381402050362e-14,0.0,112.28286071695209,0.0
114.4,4.999999983372732e-6,4.9029150387603174e-15,1.6627268806951698e-14,0.0,112.3981614672596,0.0
114.5,4.999999983249466e-6,4.958233012264407e-15,1.6750535253814336e-14,0.0,112.51340362020582,0.0
114.6,4.999999983124801e-6,5.014352039140992e-15,1.687520047373379e-14,0.0,112.62858703830126,0.0
114.7,4.999999982998718e-6,5.071285304715668e-15,1.7001284197805584e-14,0.0,112.74371158405641,0.0
114.8,4.999999982871195e-6,5.129045994313999e-15,1.71288061571252e-14,0.0,112.85877711998178,0.0
114.9,4.999999982742215e-6,5.187647293261591e-15,1.7257786082788177e-14,0.0,112.97378350858791,0.0
115.0,4.999999982611757e-6,5.247102386884007e-15,1.7388243705889982e-14,0.0,113.08873061238523,0.0
115.1,4.999999982479802e-6,5.307424460506842e-15,1.7520198757526144e-14,0.0,113.2036182938843,0.0
115.2,4.99999998234633e-6,5.368626699455687e-15,1.765367096879219e-14,0.0,113.31844641559563,0.0
115.3,4.999999982211322e-6,5.430722289056112e-15,1.7788680070783587e-14,0.0,113.43321484002969,0.0
115.4,4.999999982074756e-6,5.493724414633717e-15,1.7925245794595877e-14,0.0,113.54792342969701,0.0
115.5,4.999999981936615e-6,5.5576458374754825e-15,1.8063387293753736e-14,0.0,113.6625720436376,0.0
115.6,4.999999981796882e-6,5.622496292630547e-15,1.8203119553147393e-14,0.0,113.77716050895704,0.0
115.7,4.999999981655533e-6,5.688293704676743e-15,1.8344468613207473e-14,0.0,113.89168870456014,0.0
115.8,4.999999981512537e-6,5.755058207317898e-15,1.848746351168648e-14,0.0,114.00615652564102,0.0
115.9,4.999999981367868e-6,5.822809934257871e-15,1.863213328633698e-14,0.0,114.12056386739381,0.0
116.0,4.999999981221494e-6,5.891569019200489e-15,1.8778506974911475e-14,0.0,114.23491062501265,0.0
116.1,4.999999981073388e-6,5.9613555958496074e-15,1.8926613615162517e-14,0.0,114.34919669369165,0.0
116.2,4.999999980923519e-6,6.0321897979090744e-15,1.9076482244842664e-14,0.0,114.46342196862496,0.0
116.3,4.999999980771859e-6,6.104091759082717e-15,1.9228141901704413e-14,0.0,114.57758634500667,0.0
116.4,4.99999998061838e-6,6.1770816130743995e-15,1.9381621623500334e-14,0.0,114.69168971803094,0.0
116.5,4.999999980463051e-6,6.251179493587944e-15,1.9536950447982923e-14,0.0,114.80573198289188,0.0
116.6,4.999999980305844e-6,6.326405534327203e-15,1.969415741290474e-14,0.0,114.91971303478367,0.0
116.7,4.99999998014673e-6,6.4027798689960336e-15,1.985327155601834e-14,0.0,115.03363276890038,0.0
116.8,4.99999997998568e-6,6.480322631298257e-15,2.001432191507621e-14,0.0,115.14749108043613,0.0
116.9,4.999999979822663e-6,6.559053954937738e-15,2.0177337527830942e-14,0.0,115.26128786458511,0.0
117.0,4.999999979657653e-6,6.638993973618298e-15,2.0342347432035015e-14,0.0,115.37502301654138,0.0
117.1,4.9999999794906206e-6,6.7201628210437926e-15,2.0509380665440992e-14,0.0,115.48869643149912,0.0
117.2,4.999999979321534e-6,6.8025806309180764e-15,2.067846626580143e-14,0.0,115.60230800465244,0.0
117.3,4.999999979150368e-6,6.886267536944971e-15,2.0849633270868822e-14,0.0,115.71585763119546,0.0
117.4,4.99999997897709e-6,6.971243672828343e-15,2.1022910718395745e-14,0.0,115.82934520632233,0.0
117.5,4.999999978801674e-6,7.0575291722720104e-15,2.119832764613469e-14,0.0,115.94277062522714,0.0
117.6,4.999999978624088e-6,7.145144168979832e-15,2.1375913091838215e-14,0.0,116.05613378310406,0.0
117.7,4.9999999784443045e-6,7.23410879665566e-15,2.1555696093258884e-14,0.0,116.16943457514719,0.0
117.8,4.999999978262296e-6,7.324443189003317e-15,2.1737705688149176e-14,0.0,116.28267289655068,0.0
117.9,4.9999999780780305e-6,7.416167495827142e-15,2.1921970927506272e-14,0.0,116.39584864172869,0.0
118.0,4.999999977891473e-6,7.509309213467036e-15,2.210852777138103e-14,0.0,116.50896144098616,0.0
118.1,4.999999977702581e-6,7.60390131155654e-15,2.2297419777725068e-14,0.0,116.62201098769596,0.0
118.2,4.999999977511312e-6,7.699973778441996e-15,2.248868874160621e-14,0.0,116.7349971927735,0.0
118.3,4.9999999773176244e-6,7.797556602469717e-15,2.268237645809219e-14,0.0,116.84791996713413,0.0
118.4,4.999999977121476e-6,7.89667977198606e-15,2.2878524722250866e-14,0.0,116.96077922169326,0.0
118.5,4.999999976922825e-6,7.997373275337332e-15,2.307717532914996e-14,0.0,117.0735748673662,0.0
118.6,4.999999976721631e-6,8.099667100869885e-15,2.3278370073857307e-14,0.0,117.18630681506839,0.0
118.7,4.999999976517851e-6,8.203591236930065e-15,2.348215075144072e-14,0.0,117.29897497571521,0.0
118.8,4.999999976311442e-6,8.309175671864176e-15,2.3688559156967933e-14,0.0,117.41157926022198,0.0
118.9,4.999999976102363e-6,8.416450394018583e-15,2.3897637085506802e-14,0.0,117.52411957950413,0.0
119.0,4.999999975890575e-6,8.525445391739592e-15,2.410942633212506e-14,0.0,117.63659584447701,0.0
119.1,4.999999975676033e-6,8.636190653373549e-15,2.4323968691890525e-14,0.0,117.74900796605601,0.0
119.2,4.9999999754586954e-6,8.748716167266807e-15,2.4541305959871025e-14,0.0,117.86135585515652,0.0
119.3,4.999999975238521e-6,8.863051921765666e-15,2.4761479931134288e-14,0.0,117.97363942269388,0.0
119.4,4.9999999750154685e-6,8.979227905216493e-15,2.4984532400748174e-14,0.0,118.0858585795835,0.0
119.5,4.999999974789496e-6,9.097274105965592e-15,2.5210505163780406e-14,0.0,118.19801323674074,0.0
119.6,4.999999974560561e-6,9.217220505673231e-15,2.54394400051657e-14,0.0,118.31010330499629,0.0
119.7,4.999999974328627e-6,9.339094133016372e-15,2.5671373641641946e-14,0.0,118.422128635561,0.0
119.8,4.999999974093646e-6,9.46293152441172e-15,2.5906354994512504e-14,0.0,118.53408911741386,0.0
119.9,4.9999999738555585e-6,9.588775874623187e-15,2.614444256426863e-14,0.0,118.64598470467516,0.0
120.0,4.999999973614306e-6,9.716670378414604e-15,2.6385694851401426e-14,0.0,118.7578153514651,0.0
120.1,4.999999973369832e-6,9.846658230549868e-15,2.6630170356402116e-14,0.0,118.86958101190393,0.0
120.2,4.999999973122073e-6,9.978782625792866e-15,2.68779275797619e-14,0.0,118.98128164011187,0.0
120.3,4.999999972870976e-6,1.0113086758907434e-14,2.7129025021971902e-14,0.0,119.09291719020916,0.0
120.4,4.999999972616481e-6,1.0249613824657483e-14,2.738352118352337e-14,0.0,119.20448761631606,0.0
120.5,4.999999972358527e-6,1.0388407017806848e-14,2.7641474564907405e-14,0.0,119.31599287255275,0.0
120.6,4.999999972097058e-6,1.0529509533119415e-14,2.790294366661523e-14,0.0,119.42743291303948,0.0
120.7,4.9999999718320155e-6,1.0672964565359084e-14,2.8167986989138058e-14,0.0,119.53880769189654,0.0
120.8,4.999999971563338e-6,1.0818815309289683e-14,2.8436663032966994e-14,0.0,119.65011716324406,0.0
120.9,4.9999999712909715e-6,1.0967104959675125e-14,2.8709030298593296e-14,0.0,119.76136128120235,0.0
121.0,4.999999971014855e-6,1.1117876711279243e-14,2.898514728650807e-14,0.0,119.87253999989163,0.0
121.1,4.999999970734929e-6,1.127117375886593e-14,2.926507249720252e-14,0.0,119.9836532734321,0.0
121.2,4.9999999704511375e-6,1.1427039297199078e-14,2.954886443116788e-14,0.0,120.09470105594403,0.0
121.3,4.99999997016342e-6,1.1585516521042518e-14,2.983658158889525e-14,0.0,120.20568330154764,0.0
121.4,4.999999969871719e-6,1.1746648625160166e-14,3.0128282470875883e-14,0.0,120.31659996436316,0.0
121.5,4.999999969575976e-6,1.1910478804315849e-14,3.0424025577600874e-14,0.0,120.4274509985108,0.0
121.6,4.9999999692761325e-6,1.2077050037495387e-14,3.072386879659407e-14,0.0,120.5382363306821,0.0
121.7,4.9999999689721315e-6,1.2246408881738695e-14,3.102787033641144e-14,0.0,120.64895557120413,0.0
121.8,4.999999968663891e-6,1.2418617047850779e-14,3.13361104735699e-14,0.0,120.75960861297666,0.0
121.9,4.999999968351328e-6,1.2593738681946114e-14,3.1648673923835216e-14,0.0,120.87019546425778,0.0
122.0,4.999999968034357e-6,1.2771837930139075e-14,3.1965645402972936e-14,0.0,120.98071613330542,0.0
122.1,4.9999999677128925e-6,1.2952978938544114e-14,3.228710962674877e-14,0.0,121.09117062837765,0.0
122.2,4.999999967386851e-6,1.3137225853275684e-14,3.2613151310928434e-14,0.0,121.20155895773249,0.0
122.3,4.999999967056146e-6,1.3324642820448156e-14,3.294385517127748e-14,0.0,121.31188112962793,0.0
