t,x,xtau
307.9,1.2153179891343238,0.7088801876579616
308.0,1.230352645054385,0.7183155277022929
308.1,1.2455146937820354,0.7365458654081465
308.2,1.2612304615588377,0.7613844071952721
308.3,1.2770769644992765,0.790250885088239
308.4,1.2918617437468458,0.8206521438075042
308.5,1.3039699224139285,0.8505261581644532
308.6,1.311868227167159,0.8784504816283709
308.7,1.314520168894524,0.9038026341457837
308.8,1.3114716419246204,0.9269192735292314
308.9,1.3025526631678186,0.949175887802111
309.0,1.2873758922559417,0.9727599152180205
309.1,1.2649849791373986,0.9998476028268041
309.2,1.2340859224328844,1.0312672620580403
309.3,1.1939999271174402,1.065633352088144
309.4,1.1455999383408269,1.1000026102236284
309.5,1.0912146281605373,1.1315077336068686
309.6,1.0336654096211095,1.158518995247335
309.7,0.9753934350641644,1.1808329195769232
309.8,0.9181054990490131,1.1992999303662046
309.9,0.8627891238694559,1.2153179891343238
310.0,0.8098757414748097,1.230352645054385
310.1,0.7594422537545311,1.2455146937820354
310.2,0.7114093816456066,1.2612304615588377
310.3,0.6657060960354013,1.2770769644992765
310.4,0.6223685664404575,1.2918617437468458
310.5,0.5815604790841812,1.3039699224139285
310.6,0.5435344994170007,1.311868227167159
310.7,0.5085760756603104,1.314520168894524
310.8,0.4769676365205194,1.3114716419246204
310.9,0.4489963629530542,1.3025526631678186
311.0,0.42502077778881864,1.2873758922559417
311.1,0.4056134462971149,1.2649849791373986
311.2,0.3917924010036134,1.2340859224328844
311.3,0.38531262594982774,1.1939999271174402
311.4,0.3888844934838653,1.1455999383408269
311.5,0.4060086285289244,1.0912146281605373
311.6,0.4399531440040126,1.0336654096211095
311.7,0.49172921338513675,0.9753934350641644
311.8,0.5582522695155818,0.9181054990490131
311.9,0.6327411180871367,0.8627891238694559
312.0,0.707420315398606,0.8098757414748097
312.1,0.7761271351770138,0.7594422537545311
312.2,0.8352137811422162,0.7114093816456066
312.3,0.8831602839889241,0.6657060960354013
312.4,0.9198387478901912,0.6223685664404575
312.5,0.9459102629609099,0.5815604790841812
312.6,0.9624376284072053,0.5435344994170007
312.7,0.9706602065963372,0.5085760756603104
312.8,0.9718692074438354,0.4769676365205194
312.9,0.9673438920385738,0.4489963629530542
313.0,0.9583294400797417,0.42502077778881864
313.1,0.946051698323628,0.4056134462971149
313.2,0.9317737809561405,0.3917924010036134
313.3,0.9169018311124094,0.38531262594982774
313.4,0.9031340115598057,0.3888844934838653
313.5,0.8926065848459156,0.4060086285289244
313.6,0.8879169008666924,0.4399531440040126
313.7,0.8918350428067457,0.49172921338513675
313.8,0.9065918695008993,0.5582522695155818
313.9,0.9329001770642122,0.6327411180871367
314.0,0.9690344772856534,0.707420315398606
314.1,1.0103836031321096,0.7761271351770138
314.2,1.0503253601660654,0.8352137811422162
314.3,1.0828033897061937,0.8831602839889241
314.4,1.1048217569917549,0.9198387478901912
314.5,1.1167999907214647,0.9459102629609099
314.6,1.1212326815167848,0.9624376284072053
314.7,1.121236641284681,0.9706602065963372
314.8,1.1196975380905445,0.9718692074438354
314.9,1.1189221978540562,0.9673438920385738
315.0,1.1205410841213763,0.9583294400797417
315.1,1.1255022732533193,0.946051698323628
315.2,1.1340997442986893,0.9317737809561405
315.3,1.1460334616159615,0.9169018311124094
315.4,1.1605142763435317,0.9031340115598057
315.5,1.176411200485958,0.8926065848459156
315.6,1.192393831016954,0.8879169008666924
315.7,1.2069605200399953,0.8918350428067457
315.8,1.2182216587862567,0.9065918695008993
315.9,1.2234730812294505,0.9329001770642122
316.0,1.2191063797555115,0.9690344772856534
316.1,1.2018628134054437,1.0103836031321096
316.2,1.1712326742187353,1.0503253601660654
316.3,1.130348563104281,1.0828033897061937
316.4,1.084119258423986,1.1048217569917549
316.5,1.0369699309322677,1.1167999907214647
316.6,0.9919141027932553,1.1212326815167848
316.7,0.9505740533303285,1.121236641284681
316.8,0.9134642777594454,1.1196975380905445
316.9,0.8802774069899767,1.1189221978540562
317.0,0.8501489805841483,1.1205410841213763
317.1,0.821921295033253,1.1255022732533193
317.2,0.7944059665580002,1.1340997442986893
317.3,0.7666187273980626,1.1460334616159615
317.4,0.7379456870950416,1.1605142763435317
317.5,0.7082070827768692,1.176411200485958
317.6,0.6776176216923275,1.192393831016954
317.7,0.6466889376330976,1.2069605200399953
317.8,0.6161504261495162,1.2182216587862567
317.9,0.5869588342230876,1.2234730812294505
318.0,0.5604231305353972,1.2191063797555115
318.1,0.5383968965457584,1.2018628134054437
318.2,0.5234031588209006,1.1712326742187353
318.3,0.5184981139298505,1.130348563104281
318.4,0.5266830897406591,1.084119258423986
318.5,0.5498319632962501,1.0369699309322677
318.6,0.5875982472334145,0.9919141027932553
318.7,0.6371911180112257,0.9505740533303285
318.8,0.6943498843033354,0.9134642777594454
318.9,0.7547523859593374,0.8802774069899767
319.0,0.8149270682980323,0.8501489805841483
319.1,0.8724494601217062,0.821921295033253
319.2,0.9257220973302123,0.7944059665580002
319.3,0.973666673047494,0.7666187273980626
319.4,1.015503154328668,0.7379456870950416
319.5,1.0506598399885168,0.7082070827768692
319.6,1.078781298942387,0.6776176216923275
319.7,1.0997705598706695,0.6466889376330976
319.8,1.1138157815462777,0.6161504261495162
319.9,1.1213915574694566,0.5869588342230876
320.0,1.123258192077202,0.5604231305353972
320.1,1.120487760537931,0.5383968965457584
320.2,1.1145234069803316,0.5234031588209006
320.3,1.107240004129685,0.5184981139298505
320.4,1.1009345264540165,0.5266830897406591
320.5,1.0981496583584491,0.5498319632962501
320.6,1.1012652689444433,0.5875982472334145
320.7,1.111904463436814,0.6371911180112257
320.8,1.1302857680783882,0.6943498843033354
320.9,1.1546194434956039,0.7547523859593374
321.0,1.180730478237448,0.8149270682980323
321.1,1.2024842398442548,0.8724494601217062
321.2,1.213594030778624,0.9257220973302123
321.3,1.210113044093716,0.973666673047494
321.4,1.1917209308009342,1.015503154328668
321.5,1.1610044086840776,1.0506598399885168
321.6,1.1218180020730082,1.078781298942387
321.7,1.0779890554787699,1.0997705598706695
321.8,1.0327218133707656,1.1138157815462777
321.9,0.9884826732691943,1.1213915574694566
322.0,0.9470856864331272,1.123258192077202
322.1,0.9098034029456538,1.120487760537931
322.2,0.8774187954403282,1.1145234069803316
322.3,0.8501879776921061,1.107240004129685
322.4,0.8277292432974963,1.1009345264540165
322.5,0.8089120529872902,1.0981496583584491
322.6,0.791873466999422,1.1012652689444433
322.7,0.7742869890955681,1.111904463436814
322.8,0.753920202124715,1.1302857680783882
322.9,0.7293604176382441,1.1546194434956039
323.0,0.7005921411603167,1.180730478237448
323.1,0.6690495131126774,1.2024842398442548
323.2,0.6371091958254528,1.213594030778624
323.3,0.60746772374229,1.210113044093716
323.4,0.582829862324111,1.1917209308009342
323.5,0.56591198249648,1.1610044086840776
323.6,0.559474009320678,1.1218180020730082
323.7,0.5660581409483069,1.0779890554787699
323.8,0.5872688072954043,1.0327218133707656
323.9,0.6228433042270736,0.9884826732691943
324.0,0.6702335560007612,0.9470856864331272
324.1,0.7252511624602519,0.9098034029456538
324.2,0.7834157928578106,0.8774187954403282
324.3,0.8410971720718722,0.8501879776921061
324.4,0.8959492326992122,0.8277292432974963
324.5,0.9467618210175396,0.8089120529872902
324.6,0.9930651158217523,0.791873466999422
324.7,1.0347182315185848,0.7742869890955681
324.8,1.0715742018945404,0.753920202124715
324.9,1.1032660713079154,0.7293604176382441
325.0,1.129190366967525,0.7005921411603167
325.1,1.1487366570080606,0.6690495131126774
325.2,1.1616395515059375,0.6371091958254528
325.3,1.1682216642196588,0.60746772374229
325.4,1.1694347229841897,0.582829862324111
325.5,1.1667847288488526,0.56591198249648
325.6,1.1622397769878137,0.559474009320678
325.7,1.1581263442613343,0.5660581409483069
325.8,1.1569356713692605,0.5872688072954043
325.9,1.1609426414328543,0.6228433042270736
326.0,1.1716049307740153,0.6702335560007612
326.1,1.1888183086332178,0.7252511624602519
326.2,1.2102265828978347,0.7834157928578106
326.3,1.2310404656781497,0.8410971720718722
326.4,1.245039372042241,0.8959492326992122
326.5,1.2467709193785912,0.9467618210175396
326.6,1.2335705350377333,0.9930651158217523
326.7,1.2059690402870846,1.0347182315185848
326.8,1.1666681682173878,1.0715742018945404
326.9,1.1192246631313336,1.1032660713079154
327.0,1.0671514268933926,1.129190366967525
327.1,1.0134862536504468,1.1487366570080606
327.2,0.9606483960250857,1.1616395515059375
327.3,0.9104399628493335,1.1682216642196588
327.4,0.8641069376733201,1.1694347229841897
327.5,0.8223972299645738,1.1667847288488526
327.6,0.7855729420195993,1.1622397769878137
327.7,0.7533687539476046,1.1581263442613343
327.8,0.7249391327300488,1.1569356713692605
327.9,0.6988921152133851,1.1609426414328543
328.0,0.6735237130602569,1.1716049307740153
328.1,0.6472870020675283,1.1888183086332178
328.2,0.6193512679801263,1.2102265828978347
328.3,0.5899486335664362,1.2310404656781497
328.4,0.5602864597377932,1.245039372042241
328.5,0.5321575117828223,1.2467709193785912
328.6,0.5076178301339607,1.2335705350377333
328.7,0.4889450808438455,1.2059690402870846
328.8,0.4787956613312588,1.1666681682173878
328.9,0.48029068237635286,1.1192246631313336
329.0,0.4966336641586462,1.0671514268933926
329.1,0.5299129050330923,1.0134862536504468
329.2,0.5794326163525751,0.9606483960250857
329.3,0.6410104068275084,0.9104399628493335
329.4,0.7083360496791077,0.8641069376733201
329.5,0.7753665836901003,0.8223972299645738
329.6,0.8378842370908061,0.7855729420195993
329.7,0.8936845854432209,0.7533687539476046
329.8,0.9420122875275795,0.7249391327300488
329.9,0.9828786923931809,0.6988921152133851
330.0,1.0165417607473068,0.6735237130602569
330.1,1.0432150714598332,0.6472870020675283
330.2,1.0630004617711672,0.6193512679801263
330.3,1.0759962450585616,0.5899486335664362
330.4,1.0824784708761068,0.5602864597377932
330.5,1.083038430087856,0.5321575117828223
330.6,1.0786296165821703,0.5076178301339607
330.7,1.0705646114689233,0.4889450808438455
330.8,1.0605228090729844,0.4787956613312588
330.9,1.0505870849191798,0.48029068237635286
331.0,1.0432549876737058,0.4966336641586462
331.1,1.0412890538999418,0.5299129050330923
331.2,1.0472473023696627,0.5794326163525751
331.3,1.0626649068747707,0.6410104068275084
331.4,1.0870678317594822,0.7083360496791077
331.5,1.1171624695417046,0.7753665836901003
331.6,1.1468997734922297,0.8378842370908061
331.7,1.1692498572047112,0.8936845854432209
331.8,1.1790636577839126,0.9420122875275795
331.9,1.1747719807230428,0.9828786923931809
332.0,1.1579075573594857,1.0165417607473068
332.1,1.1316056534030998,1.0432150714598332
332.2,1.0993661188533503,1.0630004617711672
332.3,1.064411537668292,1.0759962450585616
332.4,1.0294576735763603,1.0824784708761068
332.5,0.9966751657389045,1.083038430087856
332.6,0.9677092135466875,1.0786296165821703
332.7,0.9436851429918853,1.0705646114689233
332.8,0.9251603767396959,1.0605228090729844
332.9,0.9120139512352168,1.0505870849191798
333.0,0.9033061284633161,1.0432549876737058
333.1,0.8971871094521953,1.0412890538999418
333.2,0.8909662083503259,1.0472473023696627
333.3,0.8814671176582655,1.0626649068747707
333.4,0.8657923172938283,1.0870678317594822
333.5,0.8424387232573045,1.1171624695417046
333.6,0.8121490433136,1.1468997734922297
333.7,0.7776571708035399,1.1692498572047112
333.8,0.7425184433693095,1.1790636577839126
333.9,0.7101188656250255,1.1747719807230428
334.0,0.6833660622244871,1.1579075573594857
334.1,0.6647511696160463,1.1316056534030998
334.2,0.6563617969672563,1.0993661188533503
334.3,0.6596441229915326,1.064411537668292
334.4,0.6749690532809869,1.0294576735763603
334.5,0.70129953546744,0.9966751657389045
334.6,0.7362994522180032,0.9677092135466875
334.7,0.7769250103527953,0.9436851429918853
334.8,0.8201697576898233,0.9251603767396959
334.9,0.8635962497256509,0.9120139512352168
335.0,0.9055447301384961,0.9033061284633161
335.1,0.9451358150227649,0.8971871094521953
335.2,0.9822148016546953,0.8909662083503259
335.3,1.0172613482033401,0.8814671176582655
335.4,1.0511236735594118,0.8657923172938283
335.5,1.0844195855504055,0.8424387232573045
335.6,1.1168104080137733,0.8121490433136
335.7,1.1468434896336417,0.7776571708035399
335.8,1.1727024774932164,0.7425184433693095
335.9,1.193189516021651,0.7101188656250255
336.0,1.2081846471169506,0.6833660622244871
336.1,1.2185659143501604,0.6647511696160463
336.2,1.2259113237825894,0.6563617969672563
336.3,1.232163794875579,0.6596441229915326
336.4,1.2392672389497987,0.6749690532809869
336.5,1.2487391190918449,0.70129953546744
336.6,1.261197623581981,0.7362994522180032
336.7,1.2759459631600352,0.7769250103527953
336.8,1.290802007314056,0.8201697576898233
336.9,1.3024067532950132,0.8635962497256509
337.0,1.30709591389454,0.9055447301384961
337.1,1.302003607498939,0.9451358150227649
337.2,1.2857680288340472,0.9822148016546953
337.3,1.2584896212347596,1.0172613482033401
337.4,1.2212028665374663,1.0511236735594118
337.5,1.1754072686571881,1.0844195855504055
337.6,1.1229467566173668,1.1168104080137733
337.7,1.066036367990907,1.1468434896336417
337.8,1.0070778671574228,1.1727024774932164
337.9,0.9482757681255151,1.193189516021651
338.0,0.8913372738037607,1.2081846471169506
338.1,0.8373794273720527,1.2185659143501604
338.2,0.7869680078511169,1.2259113237825894
338.3,0.7401964298257686,1.232163794875579
338.4,0.6967777987044967,1.2392672389497987
338.5,0.6561708084686282,1.2487391190918449
338.6,0.6177600773257441,1.261197623581981
338.7,0.5810677011473901,1.2759459631600352
338.8,0.545923450506805,1.290802007314056
338.9,0.512522987289533,1.3024067532950132
339.0,0.48137283930556946,1.30709591389454
339.1,0.4531981183438706,1.302003607498939
339.2,0.4289036954970334,1.2857680288340472
339.3,0.4096383926029884,1.2584896212347596
339.4,0.39696846140078523,1.2212028665374663
339.5,0.3931246114099634,1.1754072686571881
339.6,0.4011671613070162,1.1229467566173668
339.7,0.4246437821323747,1.066036367990907
339.8,0.4661481091021523,1.0070778671574228
339.9,0.5249864897115288,0.9482757681255151
340.0,0.5959735617148922,0.8913372738037607
340.1,0.6712209212370713,0.8373794273720527
340.2,0.7434284785001034,0.7869680078511169
340.3,0.8078188046922764,0.7401964298257686
340.4,0.8621397601236089,0.6967777987044967
340.5,0.9058289885106521,0.6561708084686282
340.6,0.9392154544490784,0.6177600773257441
340.7,0.9630199907730661,0.5810677011473901
340.8,0.9781180593896581,0.545923450506805
340.9,0.9854602432285627,0.512522987289533
341.0,0.9860610947070999,0.48137283930556946
341.1,0.9810048508364285,0.4531981183438706
341.2,0.9714535796308936,0.4289036954970334
341.3,0.9586661429954716,0.4096383926029884
341.4,0.9440438417570703,0.39696846140078523
341.5,0.9292160801369544,0.3931246114099634
341.6,0.9161625753199655,0.4011671613070162
341.7,0.9073151685567648,0.4246437821323747
341.8,0.9054805077508546,0.4661481091021523
341.9,0.9133666339609692,0.5249864897115288
342.0,0.932676655163575,0.5959735617148922
342.1,0.963067430113165,0.6712209212370713
342.2,1.0013866742413442,0.7434284785001034
342.3,1.0417859376184881,0.8078188046922764
342.4,1.077479690085262,0.8621397601236089
342.5,1.1035340572097991,0.9058289885106521
342.6,1.1184557899055223,0.9392154544490784
342.7,1.1236624546675178,0.9630199907730661
342.8,1.1220271869112004,0.9781180593896581
342.9,1.1167086714030485,0.9854602432285627
343.0,1.1105425932516095,0.9860610947070999
343.1,1.1058024735572152,0.9810048508364285
343.2,1.1041191556818177,0.9714535796308936
343.3,1.1064483042042466,0.9586661429954716
343.4,1.1130588535457568,0.9440438417570703
343.5,1.1235610163933034,0.9292160801369544
343.6,1.1369983599141291,0.9161625753199655
343.7,1.1519940133883353,0.9073151685567648
343.8,1.1668770345713892,0.9054805077508546
343.9,1.17965824290354,0.9133666339609692
344.0,1.1877754092116108,0.932676655163575
344.1,1.1878615774502033,0.963067430113165
344.2,1.1763539664489404,1.0013866742413442
344.3,1.1514758804022345,1.0417859376184881
344.4,1.1149654402115514,1.077479690085262
344.5,1.0712709358473709,1.1035340572097991
344.6,1.0252378025722975,1.1184557899055223
344.7,0.9806311300565006,1.1236624546675178
344.8,0.9398370056066732,1.1220271869112004
344.9,0.9040394146824975,1.1167086714030485
345.0,0.8734471287289064,1.1105425932516095
345.1,0.8474923661222248,1.1058024735572152
345.2,0.8250382261564827,1.1041191556818177
345.3,0.8046248433252174,1.1064483042042466
345.4,0.7847476514034791,1.1130588535457568
345.5,0.764130838835682,1.1235610163933034
345.6,0.7419416037978819,1.1369983599141291
345.7,0.7178942528870202,1.1519940133883353
345.8,0.6922314368495583,1.1668770345713892
345.9,0.6656330965225674,1.17965824290354
346.0,0.6391488527922536,1.1877754092116108
346.1,0.6142366608110096,1.1878615774502033
346.2,0.5929124796096167,1.1763539664489404
346.3,0.5778921551713047,1.1514758804022345
346.4,0.5724861903372348,1.1149654402115514
346.5,0.5799773686070717,1.0712709358473709
346.6,0.6024152698381046,1.0252378025722975
346.7,0.6393697628503295,0.9806311300565006
346.8,0.6877152458501438,0.9398370056066732
346.9,0.7428378099489886,0.9040394146824975
347.0,0.8002946952233151,0.8734471287289064
347.1,0.8568012762425461,0.8474923661222248
347.2,0.9103541772394514,0.8250382261564827
347.3,0.9598992865899222,0.8046248433252174
347.4,1.0049216443882791,0.7847476514034791
347.5,1.0451252720666453,0.764130838835682
347.6,1.0802442892924513,0.7419416037978819
347.7,1.1099826590736863,0.7178942528870202
347.8,1.134058197078017,0.6922314368495583
347.9,1.1523038373217231,0.6656330965225674
348.0,1.164774056233202,0.6391488527922536
348.1,1.1718301483151936,0.6142366608110096
348.2,1.1742123395662811,0.5929124796096167
348.3,1.1731147043363273,0.5778921551713047
348.4,1.1702475739671772,0.5724861903372348
348.5,1.1678169170929804,0.5799773686070717
348.6,1.168305733998903,0.6024152698381046
348.7,1.1739663306138444,0.6393697628503295
348.8,1.1860638122077827,0.6877152458501438
348.9,1.2040601552299763,0.7428378099489886
349.0,1.2250234599530598,0.8002946952233151
349.1,1.2437375765785006,0.8568012762425461
349.2,1.254046001013888,0.9103541772394514
349.3,1.2511262875780804,0.9598992865899222
349.4,1.2331993173967162,1.0049216443882791
349.5,1.2015404394900575,1.0451252720666453
349.6,1.159261530353076,1.0802442892924513
349.7,1.1099967474845662,1.1099826590736863
349.8,1.0570862344351772,1.134058197078017
349.9,1.0032519977992533,1.1523038373217231
350.0,0.9505632697725198,1.164774056233202
350.1,0.9005199452103251,1.1718301483151936
350.2,0.8541522254124444,1.1742123395662811
350.3,0.8120820897458089,1.1731147043363273
350.4,0.7745209344157428,1.1702475739671772
350.5,0.7412076194918384,1.1678169170929804
350.6,0.7113400551660342,1.168305733998903
350.7,0.6836122867584177,1.1739663306138444
350.8,0.6564758794403909,1.1860638122077827
350.9,0.6286275059515518,1.2040601552299763
351.0,0.5995222266655111,1.2250234599530598
351.1,0.5696097980915009,1.2437375765785006
351.2,0.540167898081109,1.254046001013888
351.3,0.5129442933671106,1.2511262875780804
351.4,0.48993382160971116,1.2331993173967162
351.5,0.47341007534148544,1.2015404394900575
351.6,0.46608484562506597,1.159261530353076
351.7,0.4711129142663339,1.1099967474845662
351.8,0.49155289295798493,1.0570862344351772
351.9,0.5290359934053789,1.0032519977992533
352.0,0.5821896764538862,0.9505632697725198
352.1,0.6462849866506238,0.9005199452103251
352.2,0.7148609161562196,0.8541522254124444
352.3,0.7820480807124142,0.8120820897458089
352.4,0.8438995157628544,0.7745209344157428
352.5,0.8984338183274696,0.7412076194918384
352.6,0.9450379007114994,0.7113400551660342
352.7,0.9838031613940812,0.6836122867584177
352.8,1.0150379668431373,0.6564758794403909
352.9,1.0390138474551582,0.6286275059515518
353.0,1.0559308148780586,0.5995222266655111
353.1,1.0660340209115828,0.5696097980915009
353.2,1.0697698041946104,0.540167898081109
353.3,1.067885613316043,0.5129442933671106
353.4,1.0614575386284972,0.48993382160971116
353.5,1.0518930878569352,0.47341007534148544
353.6,1.0409557093442035,0.46608484562506597
353.7,1.0308099685014105,0.4711129142663339
353.8,1.0240161319765884,0.49155289295798493
353.9,1.0233326454131815,0.5290359934053789
354.0,1.0311895271294453,0.5821896764538862
354.1,1.0488451886602752,0.6462849866506238
354.2,1.0754204380485555,0.7148609161562196
354.3,1.1071627312658996,0.7820480807124142
354.4,1.1377117657475582,0.8438995157628544
354.5,1.1601404223134697,0.8984338183274696
354.6,1.1698142660742852,0.9450379007114994
354.7,1.1657510586057425,0.9838031613940812
354.8,1.1498514922921537,1.0150379668431373
354.9,1.1253660040487774,1.0390138474551582
355.0,1.0957560926896925,1.0559308148780586
355.1,1.0641455436796894,1.0660340209115828
355.2,1.0331402903610447,1.0697698041946104
355.3,1.0048048010583,1.067885613316043
355.4,0.9806735153633388,1.0614575386284972
355.5,0.9617342717022339,1.0518930878569352
355.6,0.9483562988521627,1.0409557093442035
355.7,0.940171031682473,1.0308099685014105
355.8,0.9359536662050242,1.0240161319765884
355.9,0.9335812225896835,1.0233326454131815
356.0,0.9301476955378992,1.0311895271294453
356.1,0.9223370763661592,1.0488451886602752
356.2,0.9072109528699039,1.0754204380485555
356.3,0.8833937746885573,1.1071627312658996
356.4,0.8519496721399754,1.1377117657475582
356.5,0.8159982797858875,1.1601404223134697
356.6,0.7793798371987306,1.1698142660742852
356.7,0.7456112957474519,1.1657510586057425
356.8,0.717592106115123,1.1498514922921537
356.9,0.6976714814615866,1.1253660040487774
357.0,0.6876579741416068,1.0957560926896925
357.1,0.6886193361153589,1.0641455436796894
357.2,0.7005681593609445,1.0331402903610447
357.3,0.722292419557212,1.0048048010583
357.4,0.7515504301021936,0.9806735153633388
357.5,0.7855912476002676,0.9617342717022339
357.6,0.8217353035733229,0.9483562988521627
357.7,0.8577812493554691,0.940171031682473
357.8,0.8922032818486092,0.9359536662050242
357.9,0.9242437074296186,0.9335812225896835
358.0,0.9539913261147632,0.9301476955378992
358.1,0.9824045694111353,0.9223370763661592
358.2,1.011074754786382,0.9072109528699039
358.3,1.0414851667157687,0.8833937746885573
358.4,1.0739130813217277,0.8519496721399754
358.5,1.106872790937835,0.8159982797858875
358.6,1.137854938303237,0.7793798371987306
358.7,1.1647094688737574,0.7456112957474519
358.8,1.186492503352356,0.717592106115123
358.9,1.2035131744706122,0.6976714814615866
359.0,1.2169772947825477,0.6876579741416068
359.1,1.2285482503225333,0.6886193361153589
359.2,1.2399131965234862,0.7005681593609445
359.3,1.2523553591224235,0.722292419557212
359.4,1.2663631060883003,0.7515504301021936
359.5,1.2813666018748622,0.7855912476002676
359.6,1.295730903018292,0.8217353035733229
359.7,1.3071057655013905,0.8577812493554691
359.8,1.3130776813982763,0.8922032818486092
359.9,1.311833980211129,0.9242437074296186
360.0,1.3024663819331326,0.9539913261147632
360.1,1.2847729409852529,0.9824045694111353
360.2,1.258786546416346,1.011074754786382
360.3,1.224477585009502,1.0414851667157687
360.4,1.1819875826672275,1.0739130813217277
360.5,1.1322348788346657,1.106872790937835
360.6,1.0771713156422262,1.137854938303237
360.7,1.0193108206136323,1.1647094688737574
360.8,0.961009345955196,1.186492503352356
360.9,0.9040342012387387,1.2035131744706122
361.0,0.8494758484834798,1.2169772947825477
361.1,0.7978333157300194,1.2285482503225333
361.2,0.749156640903509,1.2399131965234862
361.3,0.7032132651287837,1.2523553591224235
361.4,0.6596713031527783,1.2663631060883003
361.5,0.618273887399102,1.2813666018748622
361.6,0.5789579580716337,1.295730903018292
361.7,0.5418844850727221,1.3071057655013905
361.8,0.507393146841578,1.3130776813982763
361.9,0.47593341674540607,1.311833980211129
362.0,0.44802591065381464,1.3024663819331326
362.1,0.4242861399263085,1.2847729409852529
362.2,0.4055283656908496,1.258786546416346
362.3,0.39296474204184806,1.224477585009502
362.4,0.3884865062653413,1.1819875826672275
362.5,0.39489050108809576,1.1322348788346657
362.6,0.4156635352817038,1.0771713156422262
362.7,0.4537619381912902,1.0193108206136323
362.8,0.50939369485346,0.961009345955196
362.9,0.5784255443013949,0.9040342012387387
363.0,0.6534696800933129,0.8494758484834798
363.1,0.7269519576964316,0.7978333157300194
363.2,0.7934154338685447,0.749156640903509
363.3,0.8499399818152763,0.7032132651287837
363.4,0.8954982545625879,0.6596713031527783
363.5,0.9301876154429654,0.618273887399102
363.6,0.9546969071670042,0.5789579580716337
363.7,0.9700098545881719,0.5418844850727221
363.8,0.9772553294996393,0.507393146841578
363.9,0.9776316698025173,0.47593341674540607
364.0,0.9723678264206741,0.44802591065381464
364.1,0.9627092491992548,0.4242861399263085
364.2,0.9499296558542961,0.4055283656908496
